"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Nassella trichotoma (Nees) Hack. ex Arechav.","species","Plantae","alien","null","present","Eswatini","SWZ","Nassella trichotoma","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Aleurites moluccana var. moluccana","variety","Plantae","alien","null","present","Eswatini","SWZ","Aleurites moluccana","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Galinsoga parviflora Cav.","species","Plantae","alien","null","present","Eswatini","SWZ","Galinsoga parviflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Paspalum urvillei Steud.","species","Plantae","alien","null","present","Eswatini","SWZ","Paspalum urvillei","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Phyllanthus asperulatus Hutch.","species","Plantae","alien","null","present","Eswatini","SWZ","Phyllanthus asperulatus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]"
"Melia azedarach L.","species","Plantae","alien","null","present","Eswatini","SWZ","Melia azedarach","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]"
"Amaranthus hybridus var. hybridus","variety","Plantae","alien","null","present","Eswatini","SWZ","Amaranthus hybridus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Rubus niveus Thunb.","species","Plantae","alien","null","present","Eswatini","SWZ","Rubus niveus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Solanum nigrum L.","species","Plantae","alien","null","present","Eswatini","SWZ","Solanum nigrum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Teleonemia scrupulosa Stål, 1873","species","Animalia","alien","null","present","Eswatini","SWZ","Teleonemia scrupulosa","Animalia","Arthropoda","Insecta","Hemiptera","Tingidae","[""host""]"
"Senna occidentalis (L.) Link","species","Plantae","alien","null","present","Eswatini","SWZ","Senna occidentalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Bambusa vulgaris Schrad. ex J.C.Wendl.","species","Plantae","alien","null","present","Eswatini","SWZ","Bambusa vulgaris","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Ficus benjamina var. benjamina","variety","Plantae","alien","null","present","Eswatini","SWZ","Ficus benjamina","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]"
"Bulbostylis barbata (Rottb.) C.B.Clarke","species","Plantae","alien","null","present","Eswatini","SWZ","Bulbostylis barbata","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]"
"Opuntia ficus-indica Mill.","species","Plantae","alien","null","present","Eswatini","SWZ","Opuntia ficus-indica","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]"
"Sonchus asper subsp. asper","subspecies","Plantae","alien","null","present","Eswatini","SWZ","Sonchus asper","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Flaveria bidentis (L.) Kuntze","species","Plantae","alien","null","present","Eswatini","SWZ","Flaveria bidentis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Sorghum halepense Pers.","species","Plantae","alien","null","present","Eswatini","SWZ","Sorghum halepense","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
