"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Cenchrus ciliaris L.","species","Plantae","alien","null","present","Niue","NIU","Cenchrus ciliaris","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Coleus amboinicus Lour.","species","Plantae","alien","null","present","Niue","NIU","Coleus amboinicus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Achyranthes aspera L.","species","Plantae","alien","invasive","present","Niue","NIU","Achyranthes aspera","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Terminalia catappa L.","species","Plantae","alien","null","present","Niue","NIU","Terminalia catappa","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Combretaceae","[""terrestrial""]",
"Caesalpinia pulcherrima (L.) Sw.","species","Plantae","alien","null","present","Niue","NIU","Caesalpinia pulcherrima","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Pheidole megacephala (Fabricius, 1793)","species","Animalia","alien","invasive","present","Niue","NIU","Pheidole megacephala","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Hellenia speciosa (J.Koenig) S.R.Dutta","species","Plantae","alien","invasive","present","Niue","NIU","Hellenia speciosa","Plantae","Tracheophyta","Liliopsida","Zingiberales","Costaceae","[""terrestrial""]",
"Scaevola sericea G.Forst.","species","Plantae","alien","null","present","Niue","NIU","Scaevola sericea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Goodeniaceae","[""terrestrial""]",
"Ruellia blechum L.","species","Plantae","alien","invasive","present","Niue","NIU","Ruellia blechum","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Axonopus compressus (Sw.) P.Beauv.","species","Plantae","alien","null","present","Niue","NIU","Axonopus compressus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Tillandsia usneoides L.","species","Plantae","alien","null","present","Niue","NIU","Tillandsia usneoides","Plantae","Tracheophyta","Liliopsida","Poales","Bromeliaceae","[""terrestrial""]",
"Sonchus oleraceus L.","species","Plantae","alien","null","present","Niue","NIU","Sonchus oleraceus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Gliricidia sepium (Jacq.) Walp.","species","Plantae","alien","null","present","Niue","NIU","Gliricidia sepium","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Ravenala madagascariensis Sonn.","species","Plantae","alien","null","present","Niue","NIU","Ravenala madagascariensis","Plantae","Tracheophyta","Liliopsida","Zingiberales","Strelitziaceae","[""terrestrial""]",
"Thunbergia fragrans Roxb.","species","Plantae","alien","null","present","Niue","NIU","Thunbergia fragrans","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Paraserianthes falcataria","species","Plantae","alien","invasive","present","Niue","NIU","Paraserianthes falcataria","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Paspalum fimbriatum Kunth","species","Plantae","alien","invasive","present","Niue","NIU","Paspalum fimbriatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Citrus limon (L.) Burm.f.","species","Plantae","alien","null","present","Niue","NIU","Citrus limon","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]",
"Ipomoea batatas (L.) Lam.","species","Plantae","alien","null","present","Niue","NIU","Ipomoea batatas","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Passiflora laurifolia L.","species","Plantae","alien","invasive","present","Niue","NIU","Passiflora laurifolia","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Passifloraceae","[""terrestrial""]",
"Cyrtococcum oxyphyllum Stapf","species","Plantae","alien","null","present","Niue","NIU","Cyrtococcum oxyphyllum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Albizia saman (Jacq.) Merr.","species","Plantae","alien","null","present","Niue","NIU","Albizia saman","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Gloriosa superba L.","species","Plantae","alien","null","present","Niue","NIU","Gloriosa superba","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","[""terrestrial""]",
"Polytrias indica (Houtt.) Veldkamp","species","Plantae","alien","null","present","Niue","NIU","Polytrias indica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Lycopersicon esculentum (L.) Karst. ex Farw.","species","Plantae","alien","null","present","Niue","NIU","Lycopersicon esculentum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Tradescantia spathacea Sw.","species","Plantae","alien","invasive","present","Niue","NIU","Tradescantia spathacea","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]",
"Pentas lanceolata (Forssk.) Defl.","species","Plantae","alien","null","present","Niue","NIU","Pentas lanceolata","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Angelonia angustifolia Benth.","species","Plantae","alien","invasive","present","Niue","NIU","Angelonia angustifolia","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]",
"Peperomia pellucida Kunth","species","Plantae","alien","null","present","Niue","NIU","Peperomia pellucida","Plantae","Tracheophyta","Magnoliopsida","Piperales","Piperaceae","[""terrestrial""]",
"Sphagneticola trilobata (L.) Pruski","species","Plantae","alien","invasive","present","Niue","NIU","Sphagneticola trilobata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Paspalum scrobiculatum L.","species","Plantae","alien","null","present","Niue","NIU","Paspalum scrobiculatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Erythrina subumbrans Merr.","species","Plantae","alien","null","present","Niue","NIU","Erythrina subumbrans","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Citrullus lanatus (Thunb.) Matsum. & Nakai","species","Plantae","alien","invasive","present","Niue","NIU","Citrullus lanatus","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]",
"Cyperus involucratus Poir.","species","Plantae","alien","null","present","Niue","NIU","Cyperus imbricatus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Culex quinquefasciatus Say, 1823","species","Animalia","alien","null","present","Niue","NIU","Culex quinquefasciatus","Animalia","Arthropoda","Insecta","Diptera","Culicidae","[""terrestrial"",""freshwater""]",
"Syzygium malaccense (L.) Merr. & L.M.Perry","species","Plantae","alien","null","present","Niue","NIU","Syzygium malaccense","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Cyperus compressus L.","species","Plantae","alien","invasive","present","Niue","NIU","Cyperus compressus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Centrosema pubescens Benth.","species","Plantae","alien","invasive","present","Niue","NIU","Centrosema pubescens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Orthosiphon aristatus (Blume) Miq.","species","Plantae","alien","null","present","Niue","NIU","Orthosiphon aristatus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Spathodea campanulata P.Beauv.","species","Plantae","alien","invasive","present","Niue","NIU","Spathodea campanulata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Physalis lagascae Roem. & Schult.","species","Plantae","alien","null","present","Niue","NIU","Physalis lagascae","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Laportea interrupta (L.) Chew","species","Plantae","alien","null","present","Niue","NIU","Laportea interrupta","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","[""terrestrial""]",
"Sida rhombifolia L.","species","Plantae","alien","invasive","present","Niue","NIU","Sida rhombifolia","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Sanchezia parvibracteata Sprague & Hutch.","species","Plantae","alien","null","present","Niue","NIU","Sanchezia parvibracteata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Erigeron bonariensis L.","species","Plantae","alien","null","present","Niue","NIU","Erigeron bonariensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Bauhinia monandra Kurz","species","Plantae","alien","invasive","present","Niue","NIU","Bauhinia monandra","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Foeniculum vulgare Mill.","species","Plantae","alien","null","present","Niue","NIU","Foeniculum vulgare","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]",
"Annona reticulata L.","species","Plantae","alien","null","present","Niue","NIU","Annona reticulata","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]",
"Nicotiana tabacum L.","species","Plantae","alien","null","present","Niue","NIU","Nicotiana tabacum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Ipomoea cairica (L.) Sweet","species","Plantae","alien","null","present","Niue","NIU","Ipomoea cairica","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Cyclospermum leptophyllum (Pers.) Sprague","species","Plantae","alien","invasive","present","Niue","NIU","Cyclospermum leptophyllum","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]",
"Grevillea robusta A.Cunn. ex R.Br.","species","Plantae","alien","null","present","Niue","NIU","Grevillea robusta","Plantae","Tracheophyta","Magnoliopsida","Proteales","Proteaceae","[""terrestrial""]",
"Oplismenus compositus P.Beauv.","species","Plantae","alien","invasive","present","Niue","NIU","Oplismenus compositus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Mus musculus Linnaeus, 1758","species","Animalia","alien","invasive","present","Niue","NIU","Mus musculus","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]",
"Impatiens balsamina L.","species","Plantae","alien","null","present","Niue","NIU","Impatiens balsamina","Plantae","Tracheophyta","Magnoliopsida","Ericales","Balsaminaceae","[""terrestrial""]",
"Senna tora (L.) Roxb.","species","Plantae","alien","null","present","Niue","NIU","Senna tora","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Glycine tabacina Benth.","species","Plantae","alien","null","present","Niue","NIU","Glycine tabacina","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Crotalaria juncea L.","species","Plantae","alien","null","present","Niue","NIU","Crotalaria juncea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Rattus exulans (Peale, 1848)","species","Animalia","alien","invasive","present","Niue","NIU","Rattus exulans","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]",
"Youngia japonica DC.","species","Plantae","alien","null","present","Niue","NIU","Youngia japonica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Eclipta alba Hassk.","species","Plantae","alien","invasive","present","Niue","NIU","Eclipta alba","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Persea americana Mill.","species","Plantae","alien","null","present","Niue","NIU","Persea americana","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","[""terrestrial""]",
"Panicum maximum Jacq.","species","Plantae","alien","null","present","Niue","NIU","Panicum maximum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Alpinia purpurata K.Schum.","species","Plantae","alien","null","present","Niue","NIU","Alpinia purpurata","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","[""terrestrial""]",
"Pseudelephantopus spicatus Rohr","species","Plantae","alien","null","present","Niue","NIU","Pseudelephantopus spicatus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Syzygium cumini (L.) Skeels","species","Plantae","alien","null","present","Niue","NIU","Syzygium cumini","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Cyperus cyperoides Kuntze","species","Plantae","alien","null","present","Niue","NIU","Cyperus cyperoides","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Uraria lagopodoides (L.) DC.","species","Plantae","alien","invasive","present","Niue","NIU","Uraria lagopodoides","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Chrysopogon aciculatus (Retz.) Trin.","species","Plantae","alien","invasive","present","Niue","NIU","Chrysopogon aciculatus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Combretum malabaricum (Bedd.) Sujana, Ratheesh & Anil Kumar","species","Plantae","alien","null","present","Niue","NIU","Combretum malabaricum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Combretaceae","[""terrestrial""]",
"Spermacoce confusa Rendle","species","Plantae","alien","invasive","present","Niue","NIU","Spermacoce confusa","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Plagiolepis alluaudi Emery, 1894","species","Animalia","alien","null","present","Niue","NIU","Plagiolepis alluaudi","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Murraya paniculata (L.) Jacq.","species","Plantae","alien","null","present","Niue","NIU","Murraya paniculata","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]",
"Centrosema molle Mart. ex Benth.","species","Plantae","alien","null","present","Niue","NIU","Centrosema molle","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Phyllanthus amarus Schumach. & Thonn.","species","Plantae","alien","null","present","Niue","NIU","Phyllanthus amarus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]",
"Strobilanthes alternata (Burm.f.) Moylan ex J.R.I.Wood","species","Plantae","alien","invasive","present","Niue","NIU","Strobilanthes alternata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Alysicarpus vaginalis DC.","species","Plantae","alien","null","present","Niue","NIU","Alysicarpus vaginalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Euphorbia hirta L.","species","Plantae","alien","invasive","present","Niue","NIU","Euphorbia hirta","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Tithonia diversifolia A.Gray","species","Plantae","alien","invasive","present","Niue","NIU","Tithonia diversifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Derris malaccensis Prain","species","Plantae","alien","invasive","present","Niue","NIU","Derris malaccensis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Stachytarpheta jamaicensis Vahl","species","Plantae","alien","invasive","present","Niue","NIU","Stachytarpheta jamaicensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Digitaria ciliaris (Retz.) Koeler","species","Plantae","alien","invasive","present","Niue","NIU","Digitaria ciliaris","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Paspalum paniculatum L.","species","Plantae","alien","invasive","present","Niue","NIU","Paspalum paniculatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Dioscorea alata L.","species","Plantae","alien","null","present","Niue","NIU","Dioscorea alata","Plantae","Tracheophyta","Liliopsida","Dioscoreales","Dioscoreaceae","[""terrestrial""]",
"Barleria prionitis L.","species","Plantae","alien","invasive","present","Niue","NIU","Barleria prionitis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Corynandra viscosa (L.) Cochrane & Iltis","species","Plantae","alien","null","present","Niue","NIU","Corynandra viscosa","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Cleomaceae","[""terrestrial""]",
"Salix babylonica L.","species","Plantae","alien","null","present","Niue","NIU","Salix babylonica","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","[""terrestrial""]",
"Strumigenys lewisi Cameron, 1886","species","Animalia","alien","null","present","Niue","NIU","Strumigenys lewisi","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Plantago major L.","species","Plantae","alien","null","present","Niue","NIU","Plantago major","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]",
"Mimosa diplotricha C.Wright ex Sauvalle","species","Plantae","alien","invasive","present","Niue","NIU","Mimosa diplotricha","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Breynia disticha J.R.Forst. & G.Forst.","species","Plantae","alien","null","present","Niue","NIU","Breynia disticha","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]",
"Elephantopus mollis Kunth","species","Plantae","alien","invasive","present","Niue","NIU","Elephantopus mollis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Tecoma stans (L.) Kunth","species","Plantae","alien","null","present","Niue","NIU","Tecoma stans","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Cardiocondyla emeryi Forel, 1881","species","Animalia","alien","null","present","Niue","NIU","Cardiocondyla emeryi","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Paratrechina longicornis (Latreille, 1802)","species","Animalia","alien","null","present","Niue","NIU","Paratrechina longicornis","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Dioscorea bulbifera L.","species","Plantae","alien","invasive","present","Niue","NIU","Dioscorea bulbifera","Plantae","Tracheophyta","Liliopsida","Dioscoreales","Dioscoreaceae","[""terrestrial""]",
"Bixa orellana L.","species","Plantae","alien","null","present","Niue","NIU","Bixa orellana","Plantae","Tracheophyta","Magnoliopsida","Malvales","Bixaceae","[""terrestrial""]",
"Asparagus setaceus (Kunth) Jessop","species","Plantae","alien","null","present","Niue","NIU","Asparagus setaceus","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]",
"Acalypha lanceolata Willd.","species","Plantae","alien","invasive","present","Niue","NIU","Acalypha lanceolata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Oryctes rhinoceros (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Niue","NIU","Oryctes rhinoceros","Animalia","Arthropoda","Insecta","Coleoptera","Dynastidae","[""terrestrial""]",
"Crassocephalum crepidioides (Benth.) S.Moore","species","Plantae","alien","invasive","present","Niue","NIU","Crassocephalum crepidioides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Dactyloctenium aegyptium (L.) Willd.","species","Plantae","alien","null","present","Niue","NIU","Dactyloctenium aegyptium","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Monomorium floricola (Jerdon, 1851)","species","Animalia","alien","null","present","Niue","NIU","Monomorium floricola","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Phoenix canariensis H.Wildpret","species","Plantae","alien","null","present","Niue","NIU","Phoenix canariensis","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]",
"Pueraria phaseoloides Benth.","species","Plantae","alien","invasive","present","Niue","NIU","Pueraria phaseoloides","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Xanthosoma sagittifolium (L.) Schott","species","Plantae","alien","null","present","Niue","NIU","Xanthosoma sagittifolium","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial"",""freshwater""]",
"Dolichandra unguis-cati (L.) L.G.Lohmann","species","Plantae","alien","invasive","present","Niue","NIU","Dolichandra unguis-cati","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Sporobolus indicus (L.) R.Br.","species","Plantae","alien","null","present","Niue","NIU","Sporobolus indicus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Ageratum conyzoides L.","species","Plantae","alien","null","present","Niue","NIU","Ageratum conyzoides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Sus scrofa Linnaeus, 1758","species","Animalia","alien","null","present","Niue","NIU","Sus scrofa","Animalia","Chordata","Mammalia","Artiodactyla","Suidae","[""terrestrial""]",
"Emilia sonchifolia (L.) DC. ex Wight","species","Plantae","alien","null","present","Niue","NIU","Emilia sonchifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Canis lupus familiaris Linnaeus, 1758","subspecies","Animalia","alien","null","present","Niue","NIU","Canis lupus","Animalia","Chordata","Mammalia","Carnivora","Canidae","[""terrestrial""]",
"Paspalum conjugatum P.J.Bergius","species","Plantae","alien","invasive","present","Niue","NIU","Paspalum conjugatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Vachellia farnesiana Wight & Arn.","species","Plantae","alien","null","present","Niue","NIU","Vachellia farnesiana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Annona glabra L.","species","Plantae","alien","null","present","Niue","NIU","Annona glabra","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]",
"Sorghum halepense Pers.","species","Plantae","alien","invasive","present","Niue","NIU","Sorghum halepense","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Physalis peruviana L.","species","Plantae","alien","null","present","Niue","NIU","Physalis peruviana","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Ruellia prostrata Poir.","species","Plantae","alien","null","present","Niue","NIU","Ruellia prostrata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Petroselinum crispum (Mill.) A.W.Hill","species","Plantae","alien","null","present","Niue","NIU","Petroselinum crispum","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]",
"Cyperus alternifolius L.","species","Plantae","alien","invasive","present","Niue","NIU","Cyperus alternifolius","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Epipremnum pinnatum Engl.","species","Plantae","alien","invasive","present","Niue","NIU","Epipremnum pinnatum","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial""]",
"Merremia tuberosa Dammer","species","Plantae","alien","invasive","present","Niue","NIU","Merremia tuberosa","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Rhynchosia minima DC.","species","Plantae","alien","null","present","Niue","NIU","Rhynchosia minima","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Acalypha indica L.","species","Plantae","alien","null","present","Niue","NIU","Acalypha indica","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Sporobolus africanus (Poir.) A.Robyns & Tournay","species","Plantae","alien","invasive","present","Niue","NIU","Sporobolus africanus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Psidium guajava L.","species","Plantae","alien","invasive","present","Niue","NIU","Psidium guajava","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Euphorbia prostrata Ait.","species","Plantae","alien","null","present","Niue","NIU","Euphorbia prostrata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Caladium bicolor (Aiton) Vent.","species","Plantae","alien","null","present","Niue","NIU","Caladium bicolor","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial""]",
"Solanum lycopersicum L.","species","Plantae","alien","invasive","present","Niue","NIU","Solanum lycopersicum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Ficus carica","species","Plantae","alien","null","present","Niue","NIU","Ficus carica","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]",
"Dieffenbachia seguine Schott","species","Plantae","alien","null","present","Niue","NIU","Dieffenbachia seguine","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial""]",
"Capsicum frutescens L.","species","Plantae","alien","invasive","present","Niue","NIU","Capsicum frutescens","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Kalanchoe pinnata (Lam.) Pers.","species","Plantae","alien","invasive","present","Niue","NIU","Kalanchoe pinnata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Eleutheranthera ruderalis (Sw.) Sch.Bip.","species","Plantae","alien","null","present","Niue","NIU","Eleutheranthera ruderalis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Delonix regia (Bojer) Raf.","species","Plantae","alien","invasive","present","Niue","NIU","Delonix regia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Anoplolepis gracilipes (Smith, 1857)","species","Animalia","alien","invasive","present","Niue","NIU","Anoplolepis gracilipes","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Nerium oleander L.","species","Plantae","alien","invasive","present","Niue","NIU","Nerium oleander","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Paratrechina vaga (Forel, 1901)","species","Animalia","alien","null","present","Niue","NIU","Paratrechina vaga","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Kalanchoe daigremontiana Raym.-Hamet & H.Perrier","species","Plantae","alien","null","present","Niue","NIU","Kalanchoe daigremontiana","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","[""terrestrial""]",
"Physalis angulata L.","species","Plantae","alien","invasive","present","Niue","NIU","Physalis angulata","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Anacardium occidentale L.","species","Plantae","alien","invasive","present","Niue","NIU","Anacardium occidentale","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]",
"Kyllinga nemoralis J.R. & G.Forst.","species","Plantae","alien","null","present","Niue","NIU","Kyllinga nemoralis","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Desmodium triflorum DC.","species","Plantae","alien","null","present","Niue","NIU","Desmodium triflorum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
