"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Elaeis guineensis Jacq.","species","Plantae","alien","null","present","Burundi","BDI","Elaeis guineensis","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]"
"Hamelia patens Jacq.","species","Plantae","alien","null","present","Burundi","BDI","Hamelia patens","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]"
"Richardia scabra L.","species","Plantae","alien","null","present","Burundi","BDI","Richardia scabra","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]"
"Caesalpinia pulcherrima (L.) Sw.","species","Plantae","alien","null","present","Burundi","BDI","Caesalpinia pulcherrima","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Kalanchoe pinnata Pers.","species","Plantae","alien","null","present","Burundi","BDI","Kalanchoe pinnata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Mollugo nudicaulis Lam.","species","Plantae","alien","null","present","Burundi","BDI","Paramollugo nudicaulis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Molluginaceae","[""terrestrial""]"
"Cassia siamea Vahl","species","Plantae","alien","null","present","Burundi","BDI","Cassia siamea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Cedrela odorata L.","species","Plantae","alien","null","present","Burundi","BDI","Cedrela odorata","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]"
"Schizolobium parahyba (Vell.) S.F.Blake","species","Plantae","alien","null","present","Burundi","BDI","Schizolobium parahyba","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Anthephora cristata Hack. ex De Wild. & T.Durand","species","Plantae","alien","null","present","Burundi","BDI","Anthephora cristata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Luffa cylindrica (L.) Roem","species","Plantae","alien","null","present","Burundi","BDI","Luffa aegyptiaca","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]"
"Corchorus olitorius L.","species","Plantae","alien","null","present","Burundi","BDI","Corchorus olitorius","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Cyperus squarrosus L.","species","Plantae","alien","null","present","Burundi","BDI","Cyperus squarrosus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]"
"Cinchona pubescens Vahl","species","Plantae","alien","null","present","Burundi","BDI","Cinchona pubescens","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]"
"Galinsoga parviflora Cav.","species","Plantae","alien","null","present","Burundi","BDI","Galinsoga parviflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Pyrostegia venusta Miers","species","Plantae","alien","null","present","Burundi","BDI","Pyrostegia venusta","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]"
"Acacia mearnsii De Wild.","species","Plantae","alien","null","present","Burundi","BDI","Acacia mearnsii","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
